"Name","id","Phone","Website/Social Media","Latitude","Longitude","Address","Sub-Category","Last Updated","Created time","Notes","Category","Source","Status","Email","Special Accommodation Hours","SNAP/EBT","WIC","Pickup Offered","Delivery Offered","Delivery/Pickup Notes","Donate"
"Plaza Express Deli",1436,"(718) 361-0847",,40.749928,-73.939709,"2700 Queens Plaza S, Long Island City","food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup Only (718) 361-0847
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Maharaja Sweets",1437,"(718) 505-2680","http://www.maharajasweetsny.us/",40.748668,-73.892411,"7310 37th Ave, Jackson Heights","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup Only (718) 505-2680 Read more:  <https://ediblequeens.ediblecommunities.com/eat/sweet-spot-vegetarian-indian-cuisine>
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Fifth Hammer",1438,"(718) 663-2084","http://www.fifthhammerbrewing.com/",40.746425,-73.951561,"10-28 46th Ave, Queens","liquor_store,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup Only (718) 663-2084 Read more: <https://ediblequeens.ediblecommunities.com/drink/fifth-hammer-nails-it>
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"UThai",1439,"(718) 897-1575","http://orderuthai.com/",40.728315,-73.863819,"63-55 Wetherole St, Rego Park","meal_delivery,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup Only (718) 897-1575
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Daybreak Cafe Restaurant",1440,"(718) 721-0411","http://daybreakcaferestaurant.com/",40.754855,-73.916626,"4501 34th Ave, Queens","meal_takeaway,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 721-0411
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Homemade Taqueria",1441,"(718) 255-1349","http://www.homemadetaqueria.com/",40.754768,-73.916442,"4509 34th Ave, Long Island City","meal_delivery,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 255-1349
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"il Miglio Brick Oven Pizzeria & Italian Restaurant",1442,"(718) 777-7676","https://www.ilmigliomenu.com/",40.761147,-73.939646,"11-03 36th Ave, Long Island City","meal_delivery,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 777-7676
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Roma Pizza and Pasta",1443,"(718) 626-6300","https://romaspizzaandpastany.com/",40.761495,-73.940593,"10-01 36th Ave, Astoria","meal_delivery,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 626-6300
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Roma Pizza and Pasta",1444,"(718) 626-6300","https://romaspizzaandpastany.com/",40.761495,-73.940593,"10-01 36th Ave, Astoria","meal_delivery,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery 7186266300
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Sake Kawa",1445,"(718) 777-0117","http://www.sakekawany.com/",40.756274,-73.928564,"32-05 36th Ave, Queens","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 777-0117
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Seva Indian Cuisine",1446,"(718) 626-4440","http://www.sevaindianrestaurant.com/",40.765458,-73.919073,"3007 34th St, Queens","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 626-4440
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Little Pepper",1447,"(718) 939-7788","https://www.facebook.com/littlepepperrestaurant/",40.782453,-73.846114,"18-24 College Point Blvd, College Point","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 939-7788 Read more:  <https://ediblequeens.ediblecommunities.com/eat/little-pepper-salve-soul>
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Bella Puebla",1448,"(718) 639-7300",,40.749118,-73.872316,"94-11 Roosevelt Ave, Jackson Heights","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 639-7300
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Awang Kitchen",1449,"(347) 492-9264","http://awangkitchen.us/",40.737421,-73.879088,"8405 Queens Blvd #1c, Elmhurst","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (347) 492-9264
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Hug Esan",1450,"(929) 328-0392","http://www.hugesannyc.com/",40.743423,-73.887395,"77-16 Woodside Ave, Queens","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (929) 328-0392
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Alley41",1451,"(718) 353-3608","http://www.alley41flushing.com/",40.75913,-73.827985,"136-45 41st Ave, Flushing","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 353-3608
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Dumpling Galaxy",1452,"(718) 461-0808","http://www.dumplinggalaxynyc.com/",40.754778,-73.827511,"42-35 Main St, Flushing","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 461-0808 Cookbook available online Read more: <https://ediblequeens.ediblecommunities.com/food-thought/dumpling-galaxy-cookbook>
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Guan Fu Szcechuan",1453,"(347) 610-6999","http://www.guanfuszechuan.com/",40.759056,-73.83228,"39-16 Prince St, Flushing","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (347) 610-6999
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Pappa Rich Malaysian Delight",1454,"(718) 888-9307","http://www.papparichusa.com/",40.759056,-73.83228,"39-16 Prince St Unit 205 & 206, Flushing","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 888-9270
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Joe's Steam Rice Roll",1455,"(646) 203-7380",,40.760109,-73.829392,"136-21 Roosevelt Ave # A1, Flushing","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (646) 203-7380 Read more: <https://ediblequeens.ediblecommunities.com/eat/these-rice-rolls-deserve-cult-following>
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Nurlan Ugyhur",1456,"(347) 542-3324","https://nurlan-ny.com/",40.751636,-73.825794,"43-39 Main St, Flushing","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (347) 542-3324
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Austin's Ale House",1457,"(718) 849-3939","http://www.austinsteakandalehouse.com/",40.709397,-73.830062,"8270 Austin St, Kew Gardens","bar,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 849-3939 Read more:  <https://ediblequeens.ediblecommunities.com/eat/bars-night-life-kew-gardens-queens>
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Farine Baking Company",1458,"(718) 433-9830","https://www.farinebakingcompany.com/",40.748801,-73.891172,"74-24 37th Ave, Jackson Heights","bakery,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 433-9830 Read more: <https://ediblequeens.ediblecommunities.com/eat/farine-baking-company>
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Warique",1459,"(718) 440-9949","https://www.facebook.com/WariqueNYC/",40.750329,-73.876572,"90-04 37th Ave, Jackson Heights","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 440-9949
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Kababish",1460,"(718) 565-5131","http://kababish.com/menu.php",40.747594,-73.894016,"7064 Broadway, Jackson Heights","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 565-5131
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Espresso 77",1461,"(718) 424-1077","http://www.espresso77.com/",40.749549,-73.888537,"35-57 77th St, Queens","cafe,bar,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 424-1077 Merch and coffee beans available online
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Mama Rosa's Pizza",1462,"(347) 649-1862","https://mama-rosa-brick-oven-pizzeria.business.site/",40.749549,-73.888537,"77-09 37th Ave, Jackson Heights","meal_delivery,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (347) 649-1862
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"The Nourish Spot",1463,"(718) 526-2099","https://the-nourish-spot.business.site/",40.698054,-73.792021,"107-05 Guy R Brewer Blvd, Jamaica","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 526-2099 Read more: <https://ediblequeens.ediblecommunities.com/eat/smoothie-operators>
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"A Live Kitchen",1464,"(718) 470-2587","https://a-live-kitchen.business.site/",40.676574,-73.742689,"227-16 Merrick Blvd, Laurelton","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 470-2587 Read more:  <https://ediblequeens.ediblecommunities.com/eat/live-laurelton>
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Hahm Ji Bach",1465,"(718) 460-9289","http://www.hahmjibach.nyc/",40.763111,-73.814893,"40-11 149th Pl, Queens","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 460-9289
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Yummy Tummy Asian Bistro",1466,"(718) 888-0220","http://www.yummytummyny.com/",40.762191,-73.804271,"161-16 Northern Blvd, Flushing","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 888-0220 12pm-9:30pm
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Evil Twin",1467,"(718) 366-1850","https://eviltwin.nyc/",40.696262,-73.904018,"1616 George St, Ridgewood","cafe,bar,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 366-1850
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Los Verdes",1468,"(718) 255-6600","https://losverdes.com/",40.742225,-73.918216,"46-26 Greenpoint Ave, Sunnyside","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery 718-255-6600
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Pelicana",1469,"(718) 255-6650","http://www.pelicanausa.com/",40.742428,-73.917559,"47-08 Greenpoint Ave, Sunnyside","meal_delivery,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery 718-255-6550
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Don Pollo",1470,"(718) 647-0007","http://donpollonyc.com/",40.684129,-73.857314,"83-02 95th Ave, Ozone Park","bakery,meal_delivery,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery 718-361-5898
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Pete's Grill",1471,,,40.718011,-73.837699,,,,"2020-05-29T17:32:14.000Z","Pickup & Delivery 718-937-2220
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Abuqir",1472,"(718) 274-3474","http://www.abuqirseafoodqueens.com/",40.768444,-73.911004,"24-19 Steinway St, Astoria","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 274-3474
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Bel-Aire Diner",1473,"(718) 721-3160","http://www.belairediner.nyc/",40.765274,-73.931288,"31 91 21st St, Queens","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 721-3160
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Addy's Barbeque",1474,"(718) 433-9568",,40.76173,-73.917115,"30-94 Steinway St, Astoria","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (347) 699-1893
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Antika Brick Oven Pizza & Pasta",1475,"(718) 545-0555","http://www.antikapizzeriaastoria.com/",40.764681,-73.917244,"36-08 30th Ave, Queens","meal_delivery,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 545-0555
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Alba's",1476,"(718) 932-5924","http://www.albapizza.com/",40.773794,-73.907766,"36-20 Ditmars Blvd, Astoria","meal_delivery,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 932-5924
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Gino's of Broadway",1477,"(718) 274-9000","https://www.ginospizzaastoria.com/",40.757712,-73.915782,"43-19 Broadway, Astoria","meal_delivery,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 274-9000
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"KFC",1478,"(718) 267-2222","https://locations.kfc.com/ny/astoria/3042-steinway-street",40.76296,-73.916109,"3042 Steinway St, Queens","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 267-2222
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Ecuadorian Food",1479,"(718) 729-2889","https://ecuadorianfood1.wixsite.com/mysite",40.755921,-73.919614,"41-20 34th Ave, Long Island City","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 729-2889
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"El Mero Mero",1480,"(718) 392-2444","http://elmeromeronyc.com/",40.753984,-73.923886,"35-57 38th St, Astoria","meal_delivery,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 392-2444
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"La Gata Golosa Bakery Caf̩",1481,"(718) 806-1493","http://gatagolosaastoria.com/",40.762008,-73.925856,"30-18 Broadway, Astoria","bakery,cafe,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 806-1493
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Ecuadorian Restaurant II",1482,"(347) 507-1286","https://ecuadorian-restaurant-ii.business.site/",40.755186,-73.927235,"3406 36th Ave, Queens","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (347) 507-1286
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Djerdan Burek Astoria",1483,,,40.75961,-73.927741,,,,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 721-2694
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Egypt Restaurant",1484,"(718) 932-8000","https://www.luxorfeteer.com/",40.761554,-73.916555,"3091 Steinway St, Queens","meal_delivery,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 932-8000
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Gyro World",1485,"(718) 278-4976","http://gyroworld.com/",40.764764,-73.917423,"36-02 30th Ave, Astoria","meal_delivery,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 278-4976
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Chipotle",1486,"(347) 448-5619","https://locations.chipotle.com/ny/astoria/3173-steinway-st?utm_source=google&utm_medium=yext&utm_campaign=yext_listings",40.759376,-73.918314,"3173 Steinway St, Queens","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (347) 448-5619
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Exquisito",1487,"(718) 784-3505",,40.759501,-73.936563,"21-12 36th Ave, Queens","meal_delivery,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 784-3505
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Layaly Hookah Grill Lounge",1488,"(718) 606-8778","https://facebook.com/layalycafe.us/",40.757446,-73.915325,"4409 Broadway, Astoria","cafe,night_club,bar,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 606-8778
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Samaria",1489,,,40.76555,-73.930521,,,,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 545-5304
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"VIA VAI",1490,"(347) 612-4334","http://www.viavai-ny.com/",40.774262,-73.912318,"31-09 23rd Ave, Astoria","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (347) 612-4334
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Pink Nori Sushi-Japanese Fusion Cuisine",1491,"(718) 685-2365","http://www.pinknorinyc.com/",40.764708,-73.917303,"36-06 30th Ave, Astoria","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 685-2365
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Mike's Diner",1492,"(718) 721-9220","http://www.mikesdinerastoria.com/",40.775142,-73.911445,"2237 31st St, Astoria","meal_delivery,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 721-9220
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Prik Thai Kitchen",1493,"(718) 777-1502","http://www.prikthaikitchen.com/",40.7609019,-73.9089495,"47-16 30th Ave, Astoria","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 777-1410
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Rosa's Pizza",1494,"(718) 726-1296","https://www.orderrosaspizzamenu.com/",40.767082,-73.929701,"31-01 21st St, Astoria","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 726-1296
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Retro Pizza Cafe",1495,"(347) 612-4460","https://www.retropizzaastoria.com/",40.758356,-73.918151,"41-02 Broadway, Astoria","meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (347) 612-4460
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Mochiron Izakaya",1496,"(347) 808-9089","https://mochiron-izakaya.business.site/?utm_source=gmb&utm_medium=referral",40.765346,-73.918549,"34-18 30th Ave, Astoria","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (347) 808-9089
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Ornella Trattoria",1497,"(929) 205-4482",,40.774849,-73.913127,"29 17 23rd Ave, Queens","meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (929) 205-4482
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Pollos A La Brasa Mario",1498,"(718) 932-2424","https://pollosastoria.com/",40.75886,-73.918165,"4019 Broadway, Long Island City","meal_delivery,bar,restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 932-2424
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"New York Pao De Queijo",1499,"(718) 204-1979","http://www.newyorkpaodequeijo.com/",40.762666,-73.926106,"31-90 30th St, Astoria","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 204-1979
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Stamatis",1500,"(718) 932-8596",,40.775022,-73.913327,"29-09 23rd Ave, Astoria","restaurant,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Pickup & Delivery (718) 932-8596
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
